champion,champion_id,skin_id,skin_num,skin_name,chromas,patch
Viego,234,234001,1,Lunar Beast Viego,True,16.1.1
Viego,234,234010,10,Dissonance of Pentakill Viego,False,16.1.1
Viego,234,234019,19,EDG Viego,False,16.1.1
Viego,234,234021,21,King Viego,False,16.1.1
Viego,234,234030,30,Soul Fighter Viego,False,16.1.1
Viego,234,234037,37,Worlds 2024 Viego,False,16.1.1
Viktor,112,112000,0,default,False,16.1.1
Viktor,112,112001,1,Full Machine Viktor,False,16.1.1
Viktor,112,112002,2,Prototype Viktor,False,16.1.1
Viktor,112,112003,3,Creator Viktor,False,16.1.1
Viktor,112,112004,4,Death Sworn Viktor,False,16.1.1
Viktor,112,112005,5,PsyOps Viktor,True,16.1.1
Viktor,112,112014,14,High Noon Viktor,True,16.1.1
Viktor,112,112024,24,Arcane Savior Viktor,False,16.1.1
Viktor,112,112025,25,Machine Herald Viktor,True,16.1.1
Vladimir,8,8000,0,default,False,16.1.1
Vladimir,8,8001,1,Count Vladimir,False,16.1.1
Vladimir,8,8002,2,Marquis Vladimir,False,16.1.1
Vladimir,8,8003,3,Nosferatu Vladimir,False,16.1.1
Vladimir,8,8004,4,Vandal Vladimir,False,16.1.1
Vladimir,8,8005,5,Blood Lord Vladimir,False,16.1.1
Vladimir,8,8006,6,Soulstealer Vladimir,False,16.1.1
Vladimir,8,8007,7,Academy Vladimir,False,16.1.1
Vladimir,8,8008,8,Dark Waters Vladimir,True,16.1.1
Vladimir,8,8014,14,Nightbringer Vladimir,True,16.1.1
Vladimir,8,8021,21,Cosmic Devourer Vladimir,True,16.1.1
Vladimir,8,8030,30,Cafe Cuties Vladimir,True,16.1.1
Vladimir,8,8039,39,Broken Covenant Vladimir,True,16.1.1
Vladimir,8,8048,48,Masque of the Black Rose Vladimir,False,16.1.1
Volibear,106,106000,0,default,False,16.1.1
Volibear,106,106001,1,Thunder Lord Volibear,False,16.1.1
Volibear,106,106002,2,Northern Storm Volibear,False,16.1.1
Volibear,106,106003,3,Runeguard Volibear,False,16.1.1
Volibear,106,106004,4,Captain Volibear,False,16.1.1
Volibear,106,106005,5,El Rayo Volibear,False,16.1.1
Volibear,106,106006,6,The Thousand-Pierced Bear,False,16.1.1
Volibear,106,106007,7,Duality Dragon Volibear,True,16.1.1
Volibear,106,106009,9,Prestige Duality Dragon Volibear,False,16.1.1
Volibear,106,106019,19,Inkshadow Volibear,False,16.1.1
Volibear,106,106029,29,Spirit Blossom Springs Volibear,False,16.1.1
Warwick,19,19000,0,default,False,16.1.1
Warwick,19,19001,1,Grey Warwick,True,16.1.1
Warwick,19,19002,2,Urf the Manatee,False,16.1.1
Warwick,19,19003,3,Big Bad Warwick,False,16.1.1
Warwick,19,19004,4,Tundra Hunter Warwick,False,16.1.1
Warwick,19,19005,5,Feral Warwick,False,16.1.1
Warwick,19,19006,6,Firefang Warwick,False,16.1.1
Warwick,19,19007,7,Hyena Warwick,False,16.1.1
Warwick,19,19008,8,Marauder Warwick,False,16.1.1
Warwick,19,19009,9,Urfwick,False,16.1.1
Warwick,19,19010,10,Lunar Guardian Warwick,True,16.1.1
Warwick,19,19016,16,PROJECT: Warwick,True,16.1.1
Warwick,19,19035,35,Old God Warwick,False,16.1.1
Warwick,19,19045,45,Winterblessed Warwick,False,16.1.1
Warwick,19,19046,46,Prestige Winterblessed Warwick,False,16.1.1
Warwick,19,19056,56,Arcane Vander Warwick,False,16.1.1
Xayah,498,498000,0,default,False,16.1.1
Xayah,498,498001,1,Cosmic Dusk Xayah,False,16.1.1
Xayah,498,498002,2,Sweetheart Xayah,False,16.1.1
Xayah,498,498003,3,SSG Xayah,True,16.1.1
Xayah,498,498004,4,Star Guardian Xayah,True,16.1.1
Xayah,498,498008,8,Elderwood Xayah,True,16.1.1
Xayah,498,498017,17,Brave Phoenix Xayah,True,16.1.1
Xayah,498,498026,26,Prestige Brave Phoenix Xayah,False,16.1.1
Xayah,498,498028,28,Arcana Xayah,True,16.1.1
Xayah,498,498037,37,Broken Covenant Xayah,True,16.1.1
Xayah,498,498038,38,Redeemed Star Guardian Xayah,False,16.1.1
Xayah,498,498047,47,Battle Bat Xayah,True,16.1.1
Xayah,498,498057,57,Battle Academia Xayah,True,16.1.1
Xerath,101,101000,0,default,False,16.1.1
Xerath,101,101001,1,Runeborn Xerath,False,16.1.1
Xerath,101,101002,2,Battlecast Xerath,False,16.1.1
Xerath,101,101003,3,Scorched Earth Xerath,False,16.1.1
Xerath,101,101004,4,Guardian of the Sands Xerath,False,16.1.1
Xerath,101,101005,5,Dark Star Xerath,True,16.1.1
Xerath,101,101012,12,Arcana Xerath,True,16.1.1
Xerath,101,101021,21,Astronaut Xerath,True,16.1.1
Xerath,101,101030,30,Crystalis Indomitus Xerath,True,16.1.1
XinZhao,5,5000,0,default,False,16.1.1
XinZhao,5,5001,1,Commando Xin Zhao,False,16.1.1
XinZhao,5,5002,2,Imperial Xin Zhao,False,16.1.1
XinZhao,5,5003,3,Viscero Xin Zhao,False,16.1.1
XinZhao,5,5004,4,Winged Hussar Xin Zhao,False,16.1.1
XinZhao,5,5005,5,Warring Kingdoms Xin Zhao,True,16.1.1
XinZhao,5,5006,6,Secret Agent Xin Zhao,False,16.1.1
XinZhao,5,5013,13,Dragonslayer Xin Zhao,True,16.1.1
XinZhao,5,5020,20,Cosmic Defender Xin Zhao,True,16.1.1
XinZhao,5,5027,27,Marauder Xin Zhao,True,16.1.1
XinZhao,5,5036,36,Firecracker Xin Zhao,True,16.1.1
XinZhao,5,5047,47,Trials of Twilight Xin Zhao,False,16.1.1
Yasuo,157,157000,0,default,False,16.1.1
Yasuo,157,157001,1,High Noon Yasuo,True,16.1.1
Yasuo,157,157002,2,PROJECT: Yasuo,False,16.1.1
Yasuo,157,157003,3,Blood Moon Yasuo,False,16.1.1
Yasuo,157,157009,9,Nightbringer Yasuo,True,16.1.1
Yasuo,157,157010,10,Odyssey Yasuo,True,16.1.1
Yasuo,157,157017,17,Battle Boss Yasuo,True,16.1.1
Yasuo,157,157018,18,True Damage Yasuo,True,16.1.1
Yasuo,157,157035,35,Prestige True Damage Yasuo,False,16.1.1
Yasuo,157,157036,36,Spirit Blossom Yasuo,True,16.1.1
Yasuo,157,157045,45,Sea Dog Yasuo,True,16.1.1
Yasuo,157,157054,54,Truth Dragon Yasuo,False,16.1.1
Yasuo,157,157055,55,Dream Dragon Yasuo,False,16.1.1
Yasuo,157,157056,56,Inkshadow Yasuo,True,16.1.1
Yasuo,157,157057,57,Prestige Inkshadow Yasuo,False,16.1.1
Yasuo,157,157068,68,Foreseen Yasuo,True,16.1.1
Yasuo,157,157077,77,Battle Wolf Yasuo,True,16.1.1
Yasuo,157,157087,87,Genesis Nightbringer Yasuo,False,16.1.1
Yone,777,777000,0,default,False,16.1.1
Yone,777,777001,1,Spirit Blossom Yone,True,16.1.1
Yone,777,777010,10,Battle Academia Yone,True,16.1.1
Yone,777,777019,19,Dawnbringer Yone,True,16.1.1
Yone,777,777026,26,Ocean Song Yone,True,16.1.1
Yone,777,777035,35,Inkshadow Yone,True,16.1.1
Yone,777,777045,45,HEARTSTEEL Yone,True,16.1.1
Yone,777,777046,46,Prestige HEARTSTEEL Yone,False,16.1.1
Yone,777,777055,55,High Noon Yone,True,16.1.1
Yone,777,777058,58,Peacemaker High Noon Yone,False,16.1.1
Yone,777,777065,65,Masked Justice Yone,False,16.1.1
Yone,777,777074,74,T1 Yone,False,16.1.1
Yorick,83,83000,0,default,False,16.1.1
Yorick,83,83001,1,Undertaker Yorick,False,16.1.1
Yorick,83,83002,2,Pentakill Yorick,False,16.1.1
Yorick,83,83003,3,Arclight Yorick,False,16.1.1
Yorick,83,83004,4,Meowrick,True,16.1.1
Yorick,83,83012,12,Resistance Yorick,True,16.1.1
Yorick,83,83021,21,Pentakill III: Lost Chapter Yorick,True,16.1.1
Yorick,83,83030,30,Spirit Blossom Yorick,True,16.1.1
Yorick,83,83040,40,Dark Star Yorick,True,16.1.1
Yorick,83,83050,50,High Noon Yorick,True,16.1.1
Yunara,804,804000,0,default,False,16.1.1
Yunara,804,804001,1,Spirit Blossom Springs Yunara,True,16.1.1
Yuumi,350,350000,0,default,False,16.1.1
Yuumi,350,350001,1,Battle Principal Yuumi,True,16.1.1
Yuumi,350,350011,11,Heartseeker Yuumi,True,16.1.1
Yuumi,350,350019,19,Yuubee,True,16.1.1
Yuumi,350,350028,28,Bewitching Yuumi,True,16.1.1
Yuumi,350,350037,37,EDG Yuumi,True,16.1.1
Yuumi,350,350039,39,Shiba Yuumi,True,16.1.1
Yuumi,350,350049,49,Cyber Cat Yuumi,True,16.1.1
Yuumi,350,350050,50,Prestige Cyber Cat Yuumi,False,16.1.1
Yuumi,350,350061,61,Nightbringer Yuumi,True,16.1.1
Zaahen,904,904000,0,default,False,16.1.1
Zaahen,904,904001,1,Immortal Journey Zaahen,True,16.1.1
Zac,154,154000,0,default,True,16.1.1
Zac,154,154001,1,Special Weapon Zac,False,16.1.1
Zac,154,154002,2,Pool Party Zac,False,16.1.1
Zac,154,154006,6,SKT T1 Zac,False,16.1.1
Zac,154,154007,7,Battlecast Zac,True,16.1.1
Zac,154,154014,14,Empyrean Zac,True,16.1.1
Zac,154,154024,24,Zesty Dip Zac,True,16.1.1
Zed,238,238000,0,default,False,16.1.1
Zed,238,238001,1,Shockblade Zed,True,16.1.1
Zed,238,238002,2,SKT T1 Zed,True,16.1.1
Zed,238,238003,3,PROJECT: Zed,True,16.1.1
Zed,238,238010,10,Worlds 2016 Zed,True,16.1.1
Zed,238,238011,11,Death Sworn Zed,False,16.1.1
Zed,238,238013,13,Galaxy Slayer Zed,True,16.1.1
Zed,238,238015,15,PsyOps Zed,True,16.1.1
Zed,238,238030,30,Prestige PROJECT: Zed,False,16.1.1
Zed,238,238031,31,Debonair Zed,True,16.1.1
Zed,238,238038,38,Empyrean Zed,True,16.1.1
Zed,238,238049,49,Immortal Journey Zed,True,16.1.1
Zed,238,238058,58,Blood Moon Zed,True,16.1.1
Zed,238,238068,68,Quantum Galaxy Slayer Zed,False,16.1.1
Zed,238,238069,69,Prestige Spirit Blossom Zed,True,16.1.1
Zeri,221,221000,0,default,False,16.1.1
Zeri,221,221001,1,Withered Rose Zeri,True,16.1.1
Zeri,221,221010,10,Ocean Song Zeri,True,16.1.1
Zeri,221,221019,19,Immortal Journey Zeri,True,16.1.1
Zeri,221,221028,28,Fright Night Zeri,True,16.1.1
Zeri,221,221029,29,Prestige Fright Night Zeri,False,16.1.1
Zeri,221,221040,40,Winter Wonder Zeri,True,16.1.1
Ziggs,115,115000,0,default,False,16.1.1
Ziggs,115,115001,1,Mad Scientist Ziggs,False,16.1.1
Ziggs,115,115002,2,Major Ziggs,False,16.1.1
Ziggs,115,115003,3,Pool Party Ziggs,False,16.1.1
Ziggs,115,115004,4,Snow Day Ziggs,False,16.1.1
Ziggs,115,115005,5,Master Arcanist Ziggs,False,16.1.1
Ziggs,115,115006,6,Battle Boss Ziggs,False,16.1.1
Ziggs,115,115007,7,Odyssey Ziggs,True,16.1.1
Ziggs,115,115014,14,Sugar Rush Ziggs,True,16.1.1
Ziggs,115,115023,23,Hextech Ziggs,False,16.1.1
Ziggs,115,115024,24,BZZZiggs,True,16.1.1
Ziggs,115,115033,33,La Ilusión Ziggs,True,16.1.1
Zilean,26,26000,0,default,False,16.1.1
Zilean,26,26001,1,Old Saint Zilean,False,16.1.1
Zilean,26,26002,2,Groovy Zilean,False,16.1.1
Zilean,26,26003,3,Shurima Desert Zilean,False,16.1.1
Zilean,26,26004,4,Time Machine Zilean,False,16.1.1
Zilean,26,26005,5,Blood Moon Zilean,False,16.1.1
Zilean,26,26006,6,Sugar Rush Zilean,True,16.1.1
Zilean,26,26014,14,Winterblessed Zilean,True,16.1.1
Zilean,26,26024,24,Arcana Zilean,True,16.1.1
Zoe,142,142000,0,default,False,16.1.1
Zoe,142,142001,1,Cyber Pop Zoe,False,16.1.1
Zoe,142,142002,2,Pool Party Zoe,True,16.1.1
Zoe,142,142009,9,Star Guardian Zoe,True,16.1.1
Zoe,142,142018,18,Arcanist Zoe,False,16.1.1
Zoe,142,142019,19,Prestige Arcanist Zoe,False,16.1.1
Zoe,142,142020,20,EDG Zoe,True,16.1.1
Zoe,142,142022,22,Winterblessed Zoe,True,16.1.1
Zoe,142,142033,33,Dark Star Zoe,True,16.1.1
Zoe,142,142043,43,Prestige Eternal Aspect Zoe,True,16.1.1
Zyra,143,143000,0,default,False,16.1.1
Zyra,143,143001,1,Wildfire Zyra,False,16.1.1
Zyra,143,143002,2,Haunted Zyra,False,16.1.1
Zyra,143,143003,3,SKT T1 Zyra,False,16.1.1
Zyra,143,143004,4,Dragon Sorceress Zyra,False,16.1.1
Zyra,143,143005,5,Coven Zyra,True,16.1.1
Zyra,143,143006,6,Prestige Coven Zyra,False,16.1.1
Zyra,143,143007,7,Crystal Rose Zyra,True,16.1.1
Zyra,143,143016,16,Crime City Nightmare Zyra,True,16.1.1
Zyra,143,143036,36,Mythmaker Zyra,True,16.1.1
Zyra,143,143046,46,Street Demons Zyra,True,16.1.1
Zyra,143,143055,55,Blood Moon Zyra,True,16.1.1
Zyra,143,143064,64,Spirit Blossom Zyra,True,16.1.1
